POSTED_BY,BHK_OR_RK,UNDER_CONSTRUCTION,RERA,BHK_NO.,READY_TO_MOVE,RESALE,SQUARE_FT,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),ADDRESS
Dealer,BHK,0,0,1,1,1,670.0655499,18.964489,73.019574,46,"Sector 17 Ulwe,Lalitpur"
Dealer,BHK,0,1,3,1,1,1933.356079,28.651918,77.348794,170,"Ramprastha Greens,Ghaziabad"
Owner,BHK,0,0,3,1,1,1150.146382,19.000869,73.118903,55,"Sector-3 Bahadurgarh,Bahadurgarh"
Dealer,BHK,0,0,2,1,1,1165.048544,28.2102,76.8606,30,"UIT,Bhiwadi"
Dealer,BHK,1,0,2,0,1,594.5945946,19.18,72.96333,110,"Thane West,Mumbai"
Dealer,BHK,0,1,2,1,1,1100.110011,22.575343,88.433715,90,"Sector 5 Ulwe,Lalitpur"
Dealer,BHK,1,1,3,0,1,850.0323206,28.406388,77.342588,26.3,"Sector 86 Faridabad,Faridabad"
Dealer,BHK,0,0,2,1,1,857.1918395,28.3967,77.32331,100,"Sector-15 Ghansoli,Lalitpur"
Owner,BHK,0,0,1,1,1,512.0327701,18.4837,74.0265,20,"Loni Kalbhor,Pune"
Dealer,BHK,0,0,2,1,1,1021.624383,19.137384,72.870319,180,"Mahakali Caves,Lalitpur"
Owner,BHK,0,0,3,1,1,1310.211946,9.966018,76.318152,68,"Vytilla,Kochi"
Owner,BHK,1,0,2,0,1,1350.135014,13.008071,77.651295,75,"Kalyanagar banaswadi,next to tata chrome,Bangalore"
Dealer,BHK,1,1,1,0,1,620.051512,19.222101,72.988231,65,"Balkum,Mumbai"
Dealer,BHK,0,0,2,1,1,1285.235561,22.5922,88.484911,65.2,"New Town,Kolkata"
Dealer,BHK,0,1,2,1,1,1160.092807,21.56128,74.21238,65,"Taloja,Maharashtra"
Owner,BHK,0,0,3,1,1,1364.190012,12.86,77.786,56,"Sarjapur,Bangalore"
Dealer,BHK,0,1,3,1,1,1927.457508,12.87028,74.88056,110,"Kodailbail,Mangalore"
Owner,BHK,1,1,2,0,1,990.0990099,28.506454,77.409568,47,"Sector-137 Noida,Noida"
Owner,BHK,0,0,1,1,1,690.0978976,18.50659,73.86068,43,"Guruvar Peth,Pune"
Owner,BHK,0,0,1,1,1,747.6190476,20.913551,74.772257,15.7,"Professor Colony,Dhule"
Owner,BHK,0,0,4,1,1,2199.792961,8.748085,77.705392,85,"Thachanallur,Tirunelveli"
Dealer,BHK,0,1,3,1,1,1727.861771,18.475864,73.890009,120,"NIBM,Pune"
Dealer,BHK,0,1,3,1,1,1489.772289,13.013312,77.662077,77.2,"Ramamurthy Nagar,Bangalore"
Owner,BHK,0,0,2,1,1,1110.185956,25.025959,75.873414,40,"Kunhari,Kota"
Dealer,BHK,0,0,5,1,1,5846.612404,28.415573,77.111387,510,"sector-58 Gurgaon,Gurgaon"
Owner,BHK,0,0,2,1,1,1152.073733,12.857176,77.592324,70,"Silver Springs Layout,Bangalore"
Dealer,BHK,0,1,3,1,1,1705.081922,30.662283,76.822397,61.4,"Zirakpur,Chandigarh"
Owner,BHK,0,0,2,1,1,1132.759402,24.395822,78.989627,50,"Adajan,Surat"
Owner,BHK,0,0,2,1,1,724.2063492,22.671096,88.347176,21.9,"Shantinagar,Kolkata"
Dealer,BHK,0,1,3,1,1,908.0226472,24.862517,78.282467,85,"Bhadra Nagar,Lalitpur"
Owner,BHK,0,0,2,1,1,907.0294785,13.126288,80.061452,40,"Nemilichery,Chennai"
Dealer,BHK,0,0,3,1,1,1706.708678,28.537227,77.370417,130,"Sector-104 Noida,Noida"
Dealer,BHK,0,0,2,1,1,1200.234192,21.17,72.83,41,"PAL,Surat"
Dealer,BHK,0,1,2,1,1,1040.061633,28.576117,77.382136,54,"Sector-75 Noida,Noida"
Dealer,BHK,0,1,2,1,1,940.6231628,28.5041,77.381557,32,"Sector-134 Noida,Noida"
Dealer,BHK,0,1,2,1,1,1249.902351,19.100081,73.004757,160,"Koperkhairane,Mumbai"
Dealer,BHK,0,1,2,1,1,1017.408998,19.1759,72.9522,180,"Mulund (West),Lalitpur"
Dealer,BHK,0,0,1,1,1,580.0068236,19.1955,72.8728,85,"Kandivali (East),Mumbai"
Owner,BHK,0,0,2,1,1,850.2024291,22.316415,73.202906,21,"Kareli Bagh,Vadodara"
Dealer,BHK,0,0,3,1,1,1500,12.87028,74.88056,60,"Flanir,Mangalore"
Dealer,BHK,0,1,3,1,1,2245.088868,30.698017,76.679016,120,"Sector-91 Mohali,Mohali"
Dealer,BHK,0,0,1,1,1,661.0439936,18.96,72.82,58,"Bhayandarpada,Maharashtra"
Dealer,BHK,0,0,3,1,1,1500,52.556894,-8.369953,90,"Green Glen Layout,Bangalore"
Dealer,BHK,1,1,2,0,1,998.3982915,19.2836,72.8675,74.8,"Mira Road East,Maharashtra"
Owner,BHK,0,0,2,1,1,820.2833706,13.144144,77.340868,22,"Nelamangala,Bangalore"
Dealer,BHK,1,1,2,0,1,1157.575758,20.45,85.86667,38.2,"Trisulia,Cuttack"
Owner,BHK,1,0,2,0,1,1099.830795,12.581437,77.322174,52,"Kothanur,Bangalore"
Owner,BHK,0,0,1,1,1,675.0536975,18.79143,73.34418,22,"Khopoli,Raigad"
Owner,BHK,0,0,1,1,1,609.059764,18.442587,73.829832,32,"Narhe,Pune"
Dealer,BHK,0,0,3,1,1,1202.151218,22.4426,88.4304,38,"Sonarpur,Kolkata"
Dealer,BHK,0,0,1,1,1,605.0338819,18.664297,73.734374,25,"Tukai Nagar,Pune"
Dealer,BHK,0,0,3,1,1,1299.378882,28.638934,77.326457,52.3,"Kaushambi,Ghaziabad"
Owner,BHK,0,0,4,1,1,2100.105005,28.585757,77.396668,180,"Sector-120 Noida,Noida"
Dealer,BHK,0,0,2,1,1,1245.23507,22.312358,73.145436,49,"Gotri,Vadodara"
Owner,BHK,0,0,2,1,1,650,28.66667,77.41667,26,"NH-24 Highway,Ghaziabad"
Dealer,BHK,0,1,3,1,1,2104.967724,18.475864,73.890009,150,"NIBM,Pune"
Dealer,BHK,1,1,1,0,0,463.6068614,19.1759,72.9522,100,"Mulund (West),Lalitpur"
Dealer,BHK,1,0,3,0,1,1356.174161,22.452032,88.298947,57,"Joka,Kolkata"
Dealer,BHK,0,1,4,1,1,2259.059132,19.0167,72.8167,740,"Worli,Mumbai"
Dealer,BHK,1,1,3,0,1,1700.208189,27.04965,80.851214,49,"Sultanpur Road,Lucknow"
Dealer,BHK,0,0,3,1,1,1632.653061,12.9847,77.5491,220,"Rajaji Nagar,Bangalore"
Owner,BHK,0,0,2,1,1,860.2150538,22.727017,75.934041,20,"Bicholi Hapsi,Indore"
Owner,BHK,0,0,1,1,1,645.9092415,15.256963,73.933498,39,"Benaulim,Goa"
Owner,BHK,0,0,2,1,1,660.2112676,14.166198,77.810954,7.5,"Puttaparthi,Anantapur"
Owner,BHK,0,0,2,1,1,704.1072925,13.09,80.27,42,"Kambar Nagar,Chennai"
Dealer,BHK,0,0,2,1,1,1060.028585,24.69028,78.41889,89,"Sector-35G Kharghar,Lalitpur"
Dealer,BHK,0,0,4,1,1,4200.063001,18.537563,73.900063,1200,"Seven Bunglow,Maharashtra"
Builder,BHK,1,1,2,0,0,1176.668914,16.461088,80.717926,34.9,"Penamaluru,Vijayawada"
Dealer,BHK,1,1,2,0,1,1202.722157,12.8855,77.5638,91.9,"Konanakunte,Bangalore"
Owner,BHK,0,0,2,1,1,719.844358,22.294094,73.233686,18.5,"Waghodia Road,Vadodara"
Dealer,BHK,0,1,3,1,1,1705.115346,26.86056,80.91583,68,"Faizabad Road,Lucknow"
Owner,BHK,0,0,1,1,1,602.7727547,28.588293,77.369224,40,"Sector-52 Noida,Noida"
Dealer,BHK,1,1,3,0,1,2108.678021,28.429614,77.481711,130,"Sector-150 Noida,Noida"
Dealer,BHK,0,0,3,1,1,1327.895286,25.442075,78.528384,420,"Shastri Nagar,Lalitpur"
Owner,BHK,0,0,3,1,1,1800.327332,30.65,76.82,55,"Zirakpur,Mohali"
Dealer,BHK,0,0,2,1,1,1250,20.098413,79.10786,71,"Suraksha Nagar,Bangalore"
Builder,BHK,0,1,2,1,0,752.8011204,21.213644,79.332733,21.5,"Narsala,Maharashtra"
Owner,BHK,0,0,3,1,1,1679.731243,21.204824,72.83929,75,"delhi gate,Agra"
Dealer,BHK,1,1,2,0,0,444.308258,18.96667,72.83333,58,"Vartak Nagar,Mumbai"
Dealer,BHK,0,0,3,1,1,1520.028612,28.461843,77.294023,85,"Sector 42 Faridabad,Faridabad"
Dealer,BHK,1,1,4,0,1,3186.00475,19.0167,72.8167,1100,"Worli,Lalitpur"
Dealer,BHK,0,0,3,1,1,2265.202997,18.49667,73.94167,130,"Hadapsar,Pune"
Dealer,BHK,0,0,2,1,1,1250,18.5956,73.7981,80,"Pimple Saudagar,Pune"
Dealer,BHK,0,0,2,1,1,940.0705053,22.605438,88.422084,32,"Kestopur,Kolkata"
Dealer,BHK,0,1,3,1,1,1380.042463,30.662283,76.822397,52,"Zirakpur,Chandigarh"
Dealer,BHK,1,1,3,0,1,1358.572593,24.69028,78.41889,150,"kavesar,Lalitpur"
Dealer,BHK,1,1,3,0,0,1399.224806,12.8458,77.6727,72.2,"Electronic City,Bangalore"
Dealer,BHK,0,0,2,1,1,730.0884956,22.54111,88.33778,33,"Prince Park,Kolkata"
Dealer,BHK,0,1,3,1,1,1390.076989,18.669919,73.853723,65,"Moshi,Pune"
Dealer,BHK,1,1,2,0,1,1094.010755,18.097689,74.735239,59,"Balewadi,Pune"
Owner,BHK,0,0,2,1,1,870.162583,22.504225,88.379757,38,"Garfa,Kolkata"
Dealer,BHK,0,1,2,1,1,1093.142272,30.684523,76.691728,53.4,"Sector-88 Mohali,Mohali"
Owner,BHK,0,0,2,1,1,775.0883873,29.892311,78.000723,28.5,"Roshanabad,Haridwar"
Owner,BHK,0,0,2,1,1,874.1614149,12.87827,80.057557,43,"Manivakkam,Chennai"
Dealer,BHK,0,0,2,1,1,1106.83603,18.58584,73.471734,210,"Chandivali,Maharashtra"
Dealer,BHK,0,0,2,1,1,1050.030883,19.1649,72.9608,170,"Mulund (East),Maharashtra"
Dealer,BHK,1,1,3,0,1,1694.915254,12.985786,77.73556,130,"ITPL,Bangalore"
Dealer,BHK,0,0,3,1,1,1735.194266,28.568096,77.390253,92,"Sector-77 Noida,Noida"
Dealer,BHK,0,0,3,1,1,2106.430155,22.5922,88.484911,95,"New Town,Kolkata"
Owner,BHK,0,0,2,1,1,1000,10.203862,76.205851,46,"Kottapuram,Thrissur"
Owner,BHK,0,0,2,1,1,1300,12.885657,77.661476,65,"Parappana Agrahara,Bangalore"
Owner,BHK,0,0,2,1,1,450,28.6711,77.3683,18,"Sahibabad,Ghaziabad"
Dealer,BHK,1,1,3,0,0,1338.613861,13.011583,80.123114,67.6,"Kovur,Chennai"
Dealer,BHK,0,0,1,1,1,675.024108,30.760351,76.7889,35,"Sector-11 Taloja,Mumbai"
Dealer,BHK,0,1,3,1,0,1472.75405,12.928575,77.585721,100,"Harlur,Bangalore"
Dealer,BHK,1,1,3,0,1,1104.823498,26.8626,75.7633,41,"Mansarovar Extension,Jaipur"
Dealer,BHK,0,0,2,1,1,1042.752868,19.072166,72.986798,140,"Sector 7 Airoli,Mumbai"
Owner,BHK,0,0,2,1,1,849.8583569,21.069719,79.131094,30,"Hudkeshwar Road Nagpur,Nagpur"
Dealer,BHK,0,0,3,1,1,1400.180668,25.879721,86.587391,62,"Gandhi Path,Jaipur"
Owner,BHK,0,0,3,1,1,1535.21397,13.11389,77.59833,80,"Yelahanka,Bangalore"
Owner,BHK,0,0,2,1,1,1400,29.396714,79.545556,35,"Shyamkhet,Nainital"
Dealer,BHK,0,0,3,1,0,1791.822772,12.9377,80.2153,110,"Pallikaranai,Chennai"
Dealer,BHK,0,1,3,1,1,1403.253469,19.05871,72.89969,270,"Chembur (East),Lalitpur"
Dealer,BHK,1,1,2,0,1,730.052392,21.5452,74.4721,85,"Shahad,Mumbai"
Dealer,BHK,0,0,2,1,1,944.8472863,28.602325,77.401994,43,"sector-121 Noida,Noida"
Dealer,BHK,1,1,3,0,1,1983.824203,28.488415,77.285903,130,"Suraj Kund,Faridabad"
Dealer,BHK,0,0,1,1,1,655.0218341,18.973908,73.025106,45,"Sector 21 Ulwe,Maharashtra"
Dealer,BHK,1,0,2,0,1,711.6104869,22.486964,88.313191,28.5,"Behala Chowrasta,Kolkata"
Dealer,BHK,0,0,2,1,1,775.0098853,22.7,88.45,19.6,"Madhyamgram,Kolkata"
Owner,BHK,0,0,2,1,1,1200,12.96991,77.59796,45,"AMS Layout,Bangalore"
Owner,BHK,0,0,3,1,1,1500.214316,30.362597,78.067294,70,"Jakhan,Dehradun"
Dealer,BHK,0,0,2,1,1,1050.030883,19.038205,73.06612,85,"Kharghar,Maharashtra"
Dealer,BHK,0,1,1,1,0,440,18.966114,73.148278,44,"New Panvel,Mumbai"
Owner,BHK,0,0,3,1,1,1200,22.69995,88.390833,36,"Sodepur,Kolkata"
Dealer,BHK,1,1,2,0,1,1138.408304,25.3945,81.8615,32.9,"Naini,Allahabad"
Owner,BHK,0,0,3,1,1,1398.15014,12.9255,77.6765,65,"Bellandur,Bangalore"
Dealer,BHK,1,1,3,0,1,1800.411523,30.662283,76.822397,70,"Zirakpur,Chandigarh"
Owner,BHK,0,0,2,1,1,1260.02291,14.43333,79.96667,33,"Mulapet,Nellore"
Dealer,BHK,0,0,2,1,1,1270.30404,28.629811,77.434197,30.5,"Crossing Republik,Ghaziabad"
Dealer,BHK,0,0,2,1,1,1330.008313,12.928575,77.585721,80,"Harlur,Bangalore"
Dealer,BHK,1,1,3,0,0,1462.857143,13.0133,80.17286,76.8,"Manapakkam,Chennai"
Dealer,BHK,0,0,3,1,1,1472.086966,13.03478,80.15586,130,"Porur,Chennai"
Dealer,BHK,1,1,2,0,1,625,28.2102,76.8606,11.9,"Alwar Bypass Road,Bhiwadi"
Owner,BHK,0,0,2,1,1,1217.100259,15.462648,73.804488,80,"Caranzalem,Panaji"
Dealer,BHK,0,1,3,1,1,2098.408104,19.255098,72.9815265,290,"Hiranandani Estate,Mumbai"
Owner,BHK,0,0,2,1,1,1150.012778,22.347183,73.127287,45,"Undera,Vadodara"
Dealer,BHK,0,0,3,1,1,1644.245142,28.452268,77.288522,88,"Sector 43 Faridabad,Faridabad"
Dealer,BHK,0,1,3,1,1,1301.066875,18.510418,73.781944,100,"Bavdhan,Pune"
Dealer,BHK,0,1,4,1,1,3004.085556,12.808137,77.58308,250,"Bannerghatta,Bangalore"
Owner,BHK,0,0,2,1,1,1270.110076,12.961468,77.711252,60,"AECS Layout,Bangalore"
Dealer,BHK,0,0,4,1,1,2000,22.318485,73.162544,50,"Subhanpura,Vadodara"
Owner,BHK,0,0,1,1,1,585.0234009,18.494807,73.902544,30,"Vikas Nagar,Pune"
Owner,BHK,0,1,3,1,1,1604.464597,27.553339,78.673469,46,"Shastripuram,Agra"
Dealer,BHK,0,0,2,1,1,949.9683344,19.1759,72.9522,180,"Mulund (West),Lalitpur"
Owner,BHK,0,0,1,1,1,700.1909612,20.36667,72.9,11,"ramnagar,Vapi"
Dealer,BHK,1,1,2,0,1,1390.176089,28.558047,77.392752,60,"Sector-79 Noida,Noida"
Owner,BHK,1,0,2,0,1,1000,17.7,83.25,23,"China Gantyada,Visakhapatnam"
Dealer,BHK,0,1,2,1,1,1300.085251,13.0306,77.6485,61,"Hennur Road,Bangalore"
Dealer,BHK,1,0,2,0,1,577.7777778,19.161955,72.839616,130,"Goregaon (West),Mumbai"
Dealer,BHK,0,0,2,1,1,755.1279724,12.9623,80.1986,41.6,"Madipakkam,Chennai"
Dealer,BHK,0,1,3,1,0,1021.053143,19.255098,72.9815265,210,"Hiranandani Estate,Lalitpur"
Dealer,BHK,0,0,3,1,1,2260.39783,26.724219,88.326357,75,"Matigara,Siliguri"
Owner,BHK,0,0,2,1,1,800,22.403867,88.470006,50,"Garia,Kolkata"
Owner,BHK,1,1,2,0,1,1096.774194,13.0519,77.5416,79.9,"Jalahalli,Bangalore"
Owner,BHK,0,0,2,1,1,870.1705534,21.157237,78.992326,25,"Dattawadi,Nagpur"
Dealer,BHK,1,1,2,0,1,829.3370945,12.842686,80.063733,29.4,"Guduvancheri,Chennai"
Dealer,BHK,0,1,3,1,1,2132.687763,19.235,72.8598,370,"Borivali (East),Maharashtra"
Owner,BHK,0,0,2,1,1,900.1512859,13.069025,77.49814,23.8,"Sidedahalli,Bangalore"
Dealer,BHK,0,0,3,1,1,1560.062402,18.96,72.82,140,"Bhayandarpada,Maharashtra"
Owner,BHK,0,0,2,1,1,5,30.755,76.777256,45,"Sector-29 Chandigarh,Chandigarh"
Dealer,BHK,1,1,3,0,0,953.5367545,18.966114,73.148278,110,"Panvel,Maharashtra"
Dealer,BHK,0,0,2,1,1,894.2857143,22.403867,88.470006,31.3,"Garia,Kolkata"
Dealer,BHK,1,1,2,0,0,641.5490493,18.96,72.82,110,"Ghodbunder Road,Maharashtra"
Dealer,BHK,1,1,1,0,0,312.9694542,28.391441,77.022829,12.5,"Sector-70 Gurgaon,Gurgaon"
Dealer,BHK,0,1,2,1,1,1373.913043,20.304302,85.864786,63.2,"Palasuni,Bhubaneswar"
Owner,BHK,0,0,3,1,1,1495.016611,12.952357,77.722506,90,"Thubarahalli,Bangalore"
Owner,BHK,0,1,4,1,1,4640.012373,13.04034,77.591347,600,"Hebbal,Bangalore"
Owner,BHK,0,0,3,1,1,2050.149819,12.96991,77.59796,130,"Amruthnagar,Bangalore"
Dealer,BHK,0,0,3,1,1,2100.084003,13.088349,77.391049,350,"Indira Nagar,Bangalore"
Dealer,BHK,0,0,3,1,1,1450.083659,22.56972,88.36972,130,"Prince Anwar Shah Rd.,Kolkata"
Dealer,BHK,0,0,2,1,1,1200.101061,18.96,72.82,95,"Sector 35I Kharghar,Maharashtra"
Owner,BHK,0,0,3,1,1,3619.047619,12.9958935,77.761394,380,"Whitefield,Bangalore"
Dealer,BHK,0,0,2,1,1,1175.184477,12.87004,77.673275,43,"Rayasandra,Bangalore"
Dealer,BHK,0,0,1,1,1,560.0814664,12.975,80.13472,22,"Pammal,Chennai"
Dealer,BHK,0,0,2,1,1,1041.214751,22.54111,88.33778,48,"Action Area I,Kolkata"
Dealer,BHK,0,0,4,1,1,3559.592488,13.019578,77.017574,290,"Ambedkar Nagar,Bangalore"
Dealer,BHK,1,1,3,0,1,1528.184081,19.05871,72.89969,350,"Chembur,Maharashtra"
Dealer,BHK,0,0,2,1,1,875,26.832353,75.841749,21,"Jagatpura,Jaipur"
Owner,BHK,0,0,3,1,1,1849.894292,30.382066,78.123734,70,"Sahastradhara Road,Dehradun"
Dealer,BHK,0,1,3,1,1,1525.262154,12.946431,80.239383,160,"Thoraipakkam,Chennai"
Owner,BHK,0,0,2,1,1,940.1020682,22.56972,88.36972,35,"Krishnapur, Barowaritala,Kolkata"
Owner,BHK,0,0,1,1,1,649.9059347,13.0983,80.1622,38,"Ambattur,Chennai"
Owner,BHK,0,0,2,1,1,827.2727273,22.617564,88.427982,27.3,"Baguihati,Kolkata"
Dealer,BHK,0,0,2,1,1,1400,22.706116,73.11498,28,"Vallabh Vidyanagar,Anand"
Owner,BHK,0,0,1,1,1,665.8211795,23.182972,72.611485,21,"Sargasan,Gandhinagar"
Owner,BHK,0,0,1,1,1,917.0428894,15.5181,73.7626,65,"Candolim,Goa"
Dealer,BHK,0,1,2,1,1,938.2749145,31.292091,75.543763,280,"Wadala,Mumbai"
Dealer,BHK,0,1,1,1,1,689.1271057,18.637802,73.745912,31.5,"Punawale,Pune"
Dealer,BHK,0,0,3,1,1,1349.007516,22.403867,88.470006,70,"Garia,Kolkata"
Dealer,BHK,0,0,3,1,1,1815.352697,18.510861,73.926175,140,"Magarpatta,Pune"
Dealer,BHK,0,0,1,1,1,610.0316313,19.35269,72.864824,27,"Naigaon (East),Mumbai"
Dealer,BHK,1,0,2,0,1,955.0760524,28.57,77.32,27,"Chhalera,Noida"
Owner,BHK,0,0,2,1,1,630.169358,22.29691,70.79836,16,"Tramba,Rajkot"
Owner,BHK,0,0,2,1,1,850.0590319,21.15389,79.08306,36,"Chinchbhavan,Nagpur"
Dealer,BHK,0,1,2,1,1,1144.006101,19.128324,72.825408,330,"4 Bunglows,Maharashtra"
Dealer,BHK,1,1,2,0,0,529.1651402,19.1758,72.8643,130,"Malad (East),Maharashtra"
Dealer,BHK,0,0,2,1,1,1100,18.96,72.82,275,"near bandstand,Maharashtra"
Dealer,BHK,0,0,3,1,1,1150.0069,19.05871,72.89969,250,"Chembur,Mumbai"
Owner,BHK,0,0,2,1,1,765.3061224,22.690183,88.454886,18,"Bireshpally,Kolkata"
Owner,BHK,0,0,3,1,1,1400.180668,12.928575,77.585721,62,"Roopena Agrahara,Bangalore"
Dealer,BHK,0,0,2,1,1,1150.139882,28.644695,77.338956,74,"Sector-4 Vaishali,Ghaziabad"
Owner,BHK,1,1,2,0,1,1250,28.19491,76.826552,45,"Milakpur Goojar,Bhiwadi"
Owner,BHK,0,0,1,1,1,679.9637353,21.765,72.13694,15,"NR RUBBER FACTORY,Bhavnagar"
Dealer,BHK,0,1,3,1,1,1499.115044,26.888396,75.833527,84.7,"Jawahar Nagar,Jaipur"
Dealer,BHK,0,1,3,1,1,1185.037122,19.283359,72.864964,83,"Mira Road,Mumbai"
Builder,BHK,0,0,3,1,0,1400.203666,26.979452,75.765051,55,"Murlipura,Jaipur"
Owner,BHK,0,0,2,1,1,1179.856115,12.96991,77.59796,41,"Akshayanagara East,Bangalore"
Dealer,BHK,0,1,1,1,1,660.0452602,19.283359,72.864964,52.5,"Mira Road,Maharashtra"
Owner,BHK,0,1,4,1,1,2350.813743,30.74,76.65,52,"Kharar,Mohali"
Dealer,BHK,0,0,3,1,1,2118.644068,18.5993,73.7625,130,"Wakad,Pune"
Owner,BHK,0,1,1,1,1,582.9204314,19.164548,73.527868,40,"Sinhgad Road,Pune"
Dealer,BHK,0,0,3,1,1,1585.571301,19.038205,73.06612,160,"Kharghar,Mumbai"
Dealer,BHK,0,0,2,1,1,1084.90566,12.919423,77.522774,57.5,"Rajarajeshwari Nagar,Bangalore"
Owner,BHK,0,0,1,1,1,675.3106429,22.447292,70.044462,12.5,"Gokul Nagar,Jamnagar"
Builder,BHK,1,0,2,0,0,1120,9.59167,76.52222,36.4,"SH Mount,Kottayam"
Owner,BHK,0,0,2,1,1,680.0518135,12.957468,77.516563,42,"Nagarbhavi,Bangalore"
Owner,BHK,0,0,3,1,1,1380.042463,23.68333,86.96667,65,"murgasol,Asansol"
Dealer,BHK,0,0,2,1,1,1200,12.96991,77.59796,90,"BTM 1st Stage,Bangalore"
Owner,BHK,0,0,1,1,1,353.423793,16.98333,73.3,11.2,"Near j.k.files,Ratnagiri"
Dealer,BHK,0,0,2,1,1,1300,12.8458,77.6727,52,"Electronic City,Bangalore"
Owner,BHK,0,1,3,1,1,1934.547799,13.010349,77.712151,120,"KR Puram,Bangalore"
Owner,BHK,0,0,4,1,1,2105.263158,17.546483,78.480303,80,"Kompally,Secunderabad"
Owner,BHK,0,0,2,1,1,881.151945,9.930471,76.271273,41,"Palarivattom,Kochi"
Builder,BHK,0,1,4,1,0,2413.290586,39.912312,-86.212488,82.8,"Super Corridor,Indore"
Dealer,BHK,0,0,3,1,1,1500.028847,19.213466,72.835096,260,"malad link road malad west,Maharashtra"
Dealer,BHK,0,0,3,1,1,1912.508244,28.522931,77.357078,87,"Sector-128 Noida,Noida"
Dealer,BHK,0,1,3,1,0,84727.27273,28.743724,76.811315,9320,"Ghodbunder Road,Mumbai"
Dealer,BHK,0,0,3,1,1,1664,28.577673,77.389781,83.2,"Sector-74 Noida,Noida"
Owner,BHK,0,1,2,1,1,975.8477677,26.900926,75.775927,40,"Raj Nagar Extension,Ghaziabad"
Dealer,BHK,1,1,1,0,1,365.7357374,19.147866,72.932609,64.3,"Bhandup (West),Maharashtra"
Owner,BHK,0,0,1,1,1,570.1615458,19.69589,72.71527,18,"Shirgaon,Palghar"
Owner,BHK,0,0,2,1,1,1201.000834,12.809607,77.69547,72,"Doctor Layout Rayasandra,Bangalore"
Owner,BHK,0,0,2,1,1,900,28.691929,77.329477,27,"Dilshad Plaza,Ghaziabad"
Dealer,BHK,0,1,3,1,1,1380.295098,28.381971,77.347688,58,"Sector 80 Faridabad,Faridabad"
Dealer,BHK,0,1,3,1,1,1350.101185,30.662283,76.822397,46.7,"Zirakpur,Chandigarh"
Dealer,BHK,0,1,3,1,1,1363.171646,19.2836,72.8675,120,"Mira Road East,Mumbai"
Dealer,BHK,0,0,3,1,1,1372.055797,12.96991,77.59796,120,"Yemlur,Bangalore"
Dealer,BHK,0,1,3,1,1,1550.202719,30.662283,76.822397,65,"Zirakpur,Chandigarh"
Dealer,BHK,1,1,3,0,0,1339.972838,30.65,76.82,59.2,"Zirakpur,Mohali"
Dealer,BHK,1,1,3,0,1,1487.634042,19.221571,73.042474,240,"Kanjur marg (west),Mumbai"
Owner,BHK,0,0,3,1,1,1899.441341,21.727408,73.030763,51,"Zadeshwar,Bharuch"
Dealer,BHK,0,0,3,1,1,1455.692364,19.147866,72.932609,240,"Bhandup (West),Lalitpur"
Dealer,BHK,1,1,2,0,1,939.6914446,18.966114,73.148278,60.3,"New Panvel,Lalitpur"
Dealer,BHK,1,0,2,0,1,1100.803958,18.6182,73.7447,53.4,"Tathawade,Pune"
Dealer,BHK,0,0,1,1,1,615.0405368,18.96667,72.83333,22,"Badlapur (East),Mumbai"
Dealer,BHK,0,0,2,1,1,824.9027237,24.69028,78.41889,53,"Adaigaon,Lalitpur"
Dealer,BHK,1,0,1,0,1,590.1173125,21.19233,79.062102,16.6,"Shree Ananth Nagar Layout,Bangalore"
Owner,BHK,0,0,2,1,1,1150.180743,21.17,72.83,35,"Palanpur Jakatnaka,Surat"
Dealer,BHK,1,0,2,0,1,969.3053312,26.86056,80.91583,30,"Faizabad Road,Lucknow"
Dealer,BHK,1,1,1,0,1,697.0418225,19.249861,72.963866,82,"Kolshet Road,Mumbai"
Owner,BHK,0,0,3,1,1,1616.213443,9.930471,76.271273,63,"Kakkanad,Kochi"
Dealer,BHK,0,1,2,1,1,795.1653944,26.900926,75.775927,25,"Raj Nagar Extension,Ghaziabad"
Owner,BHK,0,0,2,1,1,1020.197857,12.96991,77.59796,49.5,"Rajanna Layout,Bangalore"
Dealer,BHK,0,1,3,1,1,1640.740741,26.928785,75.828002,44.3,"Ajmer Road,Jaipur"
Dealer,BHK,0,0,2,1,1,1308,26.928785,75.828002,32.7,"Ajmer Road,Jaipur"
Dealer,BHK,0,0,4,1,1,2311.111111,30.692243,76.750614,130,"Sector-49 Chandigarh,Chandigarh"
Dealer,BHK,1,1,4,0,1,2300.172513,24.69028,78.41889,240,"Manpada,Lalitpur"
Dealer,BHK,0,0,5,1,1,3021.80013,24.69028,78.41889,420,"Patlipada,Lalitpur"
Dealer,BHK,0,0,2,1,1,975.3242953,19.196694,73.003115,100,"Kalwa,Lalitpur"
Dealer,BHK,0,0,4,1,1,3262.158956,12.9958935,77.761394,220,"Whitefield,Bangalore"
Dealer,BHK,0,0,2,1,1,918.1020474,19.2167,73.0833,56.5,"Dombivli (East),Mumbai"
Dealer,BHK,0,0,2,1,1,1140.017539,18.56,73.91,78,"Viman Nagar,Pune"
Owner,BHK,0,0,2,1,1,922.045264,13.09,80.27,33,"Gowrivakkam,Chennai"
Dealer,BHK,0,0,2,1,1,845.8873761,19.014858,72.8662,210,"Wadala East,Maharashtra"
Dealer,BHK,0,0,3,1,1,1611.08426,18.5511925,73.9499365,100,"Eon Free Zone,Pune"
